"","TX_AMOUNT","TX_TIME_SECONDS","TX_TIME_DAYS","TX_FRAUD"
"43116",2120.64,7917621,91,"1"
"43117",1571.28,456293,5,"1"
"43118",1126.44,5765252,66,"1"
"43119",1072.83,8233208,95,"1"
"43120",1213.53,3689883,42,"1"
"43121",1031.76,5491074,63,"1"
"43122",2019.53,6386051,73,"1"
"43123",1123.42,1854586,21,"1"
"43124",1573.83,7226569,83,"1"
"43125",1697.92,6544240,75,"1"
"43126",1010.66,6857601,79,"1"
"43127",1940.28,8757181,101,"1"
"43128",1214.69,5296510,61,"1"
"43129",2439.75,3210118,37,"1"
"43130",1037.9,8512283,98,"1"
"43131",1135,3389300,39,"1"
"43132",1043.85,6176056,71,"1"
"43133",1175.27,2379416,27,"1"
"43134",1811.15,8165745,94,"1"
"43135",2019.53,6386051,73,"1"
"43136",1309.74,9259058,107,"1"
"43137",1388.35,8502061,98,"1"
"43138",1390.76,2751186,31,"1"
"43139",1534.7,4371464,50,"1"
"43140",1422.33,6532751,75,"1"
"43141",1042.07,8541945,98,"1"
"43142",1003.74,2394902,27,"1"
"43143",1216.93,4806435,55,"1"
"43144",240.48,1516331,17,"1"
"43145",1011.44,2200486,25,"1"
"43146",1062.67,3662347,42,"1"
"43147",1341.38,653113,7,"1"
"43148",1340.15,8812881,102,"1"
"43149",1288.8,5387211,62,"1"
"43150",1034.27,820733,9,"1"
"43151",1215.6,1503941,17,"1"
"43152",1141.33,1070055,12,"1"
"43153",1831.04,1048071,12,"1"
"43154",32400,4634477,53,"1"
"43155",1213.12,1421379,16,"1"
"43156",1307.3,7991158,92,"1"
"43157",1435.85,3014372,34,"1"
"43158",1308.94,1095569,12,"1"
"43159",1085.15,3174576,36,"1"
"43160",1297.27,8312311,96,"1"
"43161",1126.97,6960265,80,"1"
"43162",1390.76,2751186,31,"1"
"43163",1665.27,5203082,60,"1"
"43164",1294.78,1095241,12,"1"
"43165",1202.85,5840738,67,"1"
"43166",1706.61,6970183,80,"1"
"43167",1321.27,6176885,71,"1"
"43168",1439.52,737796,8,"1"
"43169",1348.43,2437595,28,"1"
"43170",1317.19,9102065,105,"1"
"43171",1006.43,31118,0,"1"
"43172",1200.55,5665263,65,"1"
"43173",1118.7,3676355,42,"1"
"43174",1036.6,3928654,45,"1"
"43175",1287.21,455213,5,"1"
"43176",1191.4,2092708,24,"1"
"43177",1005.4,8533287,98,"1"
"43178",1294.54,9381961,108,"1"
"43179",1435.87,7345784,85,"1"
"43180",1428.64,3439840,39,"1"
"43181",1573.12,8241997,95,"1"
"43182",1076.06,1508280,17,"1"
"43183",1079.5,1414709,16,"1"
"43184",1558.41,1104702,12,"1"
"43185",1120.21,7179976,83,"1"
"43186",1130.56,1590507,18,"1"
"43187",2006.49,8600139,99,"1"
"43188",1428.95,9016534,104,"1"
"43189",1743.59,1411518,16,"1"
"43190",1993.45,132506,1,"1"
"43191",1157.94,4730413,54,"1"
"43192",1124.7,3663451,42,"1"
"43193",1064.19,2487495,28,"1"
"43194",1791.83,2893452,33,"1"
"43195",1059.63,9258681,107,"1"
"43196",1553.68,4357854,50,"1"
"43197",1087.04,2286241,26,"1"
"43198",1001.69,6450896,74,"1"
"43199",1298.71,5754188,66,"1"
"43200",1623.51,3205029,37,"1"
"43201",1089.79,5066795,58,"1"
"43202",1288.94,6775226,78,"1"
"43203",1383.03,8871185,102,"1"
"43204",1024.08,9144436,105,"1"
"43205",1060.49,4619909,53,"1"
"43206",1063.02,2651385,30,"1"
"43207",1540.05,2624461,30,"1"
"43208",1141.18,593544,6,"1"
"43209",1489.28,6203949,71,"1"
"43210",1242.07,3908484,45,"1"
"43211",1121.71,6248038,72,"1"
"43212",1047.02,5164343,59,"1"
"43213",1600.74,4421016,51,"1"
"43214",1224.76,1950139,22,"1"
"43215",1179.68,8069686,93,"1"
"43216",1708.71,2611293,30,"1"
"43217",1183.19,7872182,91,"1"
"43218",1699.28,5115819,59,"1"
"43219",1685.92,2578425,29,"1"
"43220",1616.87,5746989,66,"1"
"43221",1054.53,1110784,12,"1"
"43222",1127.3,7915489,91,"1"
"43223",1034.36,987229,11,"1"
"43224",1516.66,9084587,105,"1"
"43225",1011.76,4434275,51,"1"
"43226",1106.09,291468,3,"1"
"43227",1600.37,2282910,26,"1"
"43228",32400,4634477,53,"1"
"43229",1450.52,5165721,59,"1"
"43230",1443.38,4588535,53,"1"
"43231",1812.04,4115289,47,"1"
"43232",1531.03,1661602,19,"1"
"43233",1282.25,8591994,99,"1"
"43234",1412.15,4471280,51,"1"
"43235",1023.83,1869878,21,"1"
"43236",5511.99999999999,1698142,19,"1"
"43237",1002.09,6102505,70,"1"
"43238",1773.46,8839950,102,"1"
"43239",1184.52,2272786,26,"1"
"43240",1007.03,7353546,85,"1"
"43241",1396.05,8532534,98,"1"
"43242",249.74,7146389,82,"1"
"43243",1030.43,1850716,21,"1"
"43244",1317.5,3838456,44,"1"
"43245",1427.48,38490,0,"1"
"43246",1309.89,6799947,78,"1"
"43247",1166.04,5567223,64,"1"
"43248",1039.07,1703330,19,"1"
"43249",1222.5,5646002,65,"1"
"43250",1514.75,6871185,79,"1"
"43251",1144.87,467517,5,"1"
"43252",1439.7,2464349,28,"1"
"43253",1062.97,4110688,47,"1"
"43254",1148.88,5903908,68,"1"
"43255",1181.4,1740976,20,"1"
"43256",1836.76,1271928,14,"1"
"43257",2053.39,3330374,38,"1"
"43258",1186.63,1057557,12,"1"
"43259",1326.64,4284368,49,"1"
"43260",1023.47,8900520,103,"1"
"43261",1288.97,3145249,36,"1"
"43262",1070.19,2547910,29,"1"
"43263",1889.44,6953276,80,"1"
"43264",1101.51,8343834,96,"1"
"43265",1034.39,7975433,92,"1"
"43266",1127.28,7553273,87,"1"
"43267",250.65,1063243,12,"1"
"43268",1333.11,2242765,25,"1"
"43269",1559.8,4290623,49,"1"
"43270",1290.49,1450600,16,"1"
"43271",1062.66,1542257,17,"1"
"43272",1010.12,7198888,83,"1"
"43273",1054.93,4729562,54,"1"
"43274",1187.93,8007560,92,"1"
"43275",1277.34,6504701,75,"1"
"43276",570.49,9320355,107,"1"
"43277",1187.64,30187,0,"1"
"43278",1061.22,2388969,27,"1"
"43279",1068.74,3427818,39,"1"
"43280",1530.05,9394192,108,"1"
"43281",1092.51,8009796,92,"1"
"43282",1215.96,2704746,31,"1"
"43283",1602.06,3996038,46,"1"
"43284",1003.42,5250645,60,"1"
"43285",1106.24,6113010,70,"1"
"43286",2029.02,5332741,61,"1"
"43287",1015.77,4793650,55,"1"
"43288",1263.59,2166448,25,"1"
"43289",1500.1,7711465,89,"1"
"43290",1068.4,692987,8,"1"
"43291",1020.54,5371050,62,"1"
"43292",1755.73,3324877,38,"1"
"43293",1182.65,1863342,21,"1"
"43294",15721,4719523,54,"1"
"43295",1264.85,4684196,54,"1"
"43296",1042.14,6987151,80,"1"
"43297",1220.69,385356,4,"1"
"43298",1743.43,6422317,74,"1"
"43299",1293.31,4632028,53,"1"
"43300",1154.51,886727,10,"1"
"43301",1528.37,1345253,15,"1"
"43302",1021.46,7067279,81,"1"
"43303",1515.91,6858589,79,"1"
"43304",1189.49,1248307,14,"1"
"43305",1319.97,2773919,32,"1"
"43306",27139.2499999999,5590248,64,"1"
"43307",1027.7,1772302,20,"1"
"43308",1361.53,3869320,44,"1"
"43309",1251.88,207351,2,"1"
"43310",1380.91,6764751,78,"1"
"43311",1233.53,5833510,67,"1"
"43312",1137.03,8244945,95,"1"
"43313",1141.45,5927966,68,"1"
"43314",1000.99,7265266,84,"1"
"43315",1113.26,4284492,49,"1"
"43316",1096.51,6084167,70,"1"
"43317",1340.57,8876166,102,"1"
"43318",1288.92,7606188,88,"1"
"43319",1104.48,2402369,27,"1"
"43320",1501.91,6980840,80,"1"
"43321",1468.92,8870185,102,"1"
"43322",1450.64,413808,4,"1"
"43323",1259.21,8606975,99,"1"
"43324",1800.93,4808857,55,"1"
"43325",1229.81,3925521,45,"1"
"43326",1409.4,3827961,44,"1"
"43327",1047.74,2128179,24,"1"
"43328",1022.65,6666001,77,"1"
"43329",1158.01,3159606,36,"1"
"43330",250.65,1063243,12,"1"
"43331",1537.1,7624980,88,"1"
"43332",1334.72,1673572,19,"1"
"43333",1324.54,1576473,18,"1"
"43334",1125.67,825941,9,"1"
"43335",1120.45,6620320,76,"1"
"43336",1142.57,6050730,70,"1"
"43337",1390.16,4079743,47,"1"
"43338",1224.92,5983394,69,"1"
"43339",1020.46,5320236,61,"1"
"43340",1210.24,3008463,34,"1"
"43341",1445.65,4701883,54,"1"
"43342",1170.79,556344,6,"1"
"43343",1108,4281466,49,"1"
"43344",1506.51,6030887,69,"1"
"43345",1200.72,3497652,40,"1"
"43346",1375.1,2029206,23,"1"
"43347",1618.69,7753976,89,"1"
"43348",1074.41,6005910,69,"1"
"43349",1132.25,2853286,33,"1"
"43350",1078.64,8684322,100,"1"
"43351",1686.97,8860100,102,"1"
"43352",1329.47,8938576,103,"1"
"43353",1262.45,6526832,75,"1"
"43354",1300.91,6969817,80,"1"
"43355",1150.08,209871,2,"1"
"43356",1239.79,3766978,43,"1"
"43357",1182.96,2013025,23,"1"
"43358",1484.69,4891329,56,"1"
"43359",1052.27,8270348,95,"1"
"43360",1008.52,7996439,92,"1"
"43361",1032.43,4509077,52,"1"
"43362",1226.65,7488539,86,"1"
"43363",1113.9,2730314,31,"1"
"43364",1136.32,8341253,96,"1"
"43365",1364.77,631470,7,"1"
"43366",1263.63,5290942,61,"1"
"43367",11768.25,6262202,72,"1"
"43368",4414.5,5194557,60,"1"
"43369",1204.21,2739685,31,"1"
"43370",1057.76,4536900,52,"1"
"43371",1327.91,7029313,81,"1"
"43372",240.28,6056625,70,"1"
"43373",714.73,9438514,109,"1"
"43374",1216.14,8314550,96,"1"
"43375",1096.39,1064014,12,"1"
"43376",66.06,5142237,59,"1"
"43377",1280.3,8063116,93,"1"
"43378",1371.47,6780789,78,"1"
"43379",1190.34,2019690,23,"1"
"43380",1493.94,8932623,103,"1"
"43381",1040.29,6337293,73,"1"
"43382",1027.13,9119711,105,"1"
"43383",1350.65,2036014,23,"1"
"43384",1317.65,4095613,47,"1"
"43385",1297.46,1778309,20,"1"
"43386",1038.13,4265177,49,"1"
"43387",1167.14,6018793,69,"1"
"43388",1202.08,1315218,15,"1"
"43389",1522.94,2555321,29,"1"
"43390",1253.83,3656923,42,"1"
"43391",1371.72,4387441,50,"1"
"43392",1343.18,7914786,91,"1"
"43393",1141.3,6810587,78,"1"
"43394",1534.38,5123012,59,"1"
"43395",1052.65,3654810,42,"1"
"43396",1009.59,7120082,82,"1"
"43397",1069.55,6898755,79,"1"
"43398",1062.01,766882,8,"1"
"43399",1248.01,3489949,40,"1"
"43400",1010.32,6597344,76,"1"
"43401",1054.34,2730047,31,"1"
"43402",1016.99,9125800,105,"1"
"43403",1204.59,1826926,21,"1"
"43404",1030.13,5059054,58,"1"
"43405",1292.04,8299933,96,"1"
"43406",1221.2,3585374,41,"1"
"43407",1021.08,8373298,96,"1"
"43408",1512.5,5088283,58,"1"
"43409",1680.24,6597755,76,"1"
"43410",1075.13,5751594,66,"1"
"43411",1039.73,8563544,99,"1"
"43412",1075.57,5243341,60,"1"
"43413",1250.55,7368854,85,"1"
"43414",1111.11,3928237,45,"1"
"43415",1582.27,6456753,74,"1"
"43416",1185.73,2458857,28,"1"
"43417",1268.04,5628259,65,"1"
"43418",1545.13,2224641,25,"1"
"43419",1164.15,17410,0,"1"
"43420",1204.2,6964339,80,"1"
"43421",1079.87,6859081,79,"1"
"43422",1034.43,9432740,109,"1"
"43423",1042.89,3320016,38,"1"
"43424",1717.59,7611644,88,"1"
"43425",1206.3,1705984,19,"1"
"43426",1200.72,3497652,40,"1"
"43427",1275.94,5407375,62,"1"
"43428",1199.55,7816423,90,"1"
"43429",1552.39,1395226,16,"1"
"43430",1835.85,2180072,25,"1"
"43431",1778.64,8693179,100,"1"
"43432",1934.26,4830773,55,"1"
"43433",1012.21,822897,9,"1"
"43434",1270.51,6693859,77,"1"
"43435",1021.99,6096845,70,"1"
"43436",1113.6,5743762,66,"1"
"43437",1131.42,7203218,83,"1"
"43438",1141.89,3305462,38,"1"
"43439",1039.67,6412331,74,"1"
"43440",1128.51,8707389,100,"1"
"43441",1159.07,239507,2,"1"
"43442",1483.57,4519863,52,"1"
"43443",1272.29,9098943,105,"1"
"43444",1011.5,3253516,37,"1"
"43445",1120.34,4715678,54,"1"
"43446",1127.7,7481969,86,"1"
"43447",1147.04,5450611,63,"1"
"43448",1180.84,5202433,60,"1"
"43449",1844.28,5253186,60,"1"
"43450",1152.51,2240442,25,"1"
"43451",1428.63,6785700,78,"1"
"43452",1742.53,4520040,52,"1"
"43453",1785.11,1168223,13,"1"
"43454",1022.75,3246484,37,"1"
"43455",1059.18,9031074,104,"1"
"43456",1084.5,1684481,19,"1"
"43457",1054.4,1356691,15,"1"
"43458",1395.01,3272350,37,"1"
"43459",1441.05,3408100,39,"1"
"43460",573.67,1162677,13,"1"
"43461",1040.51,1223318,14,"1"
"43462",1101.05,827304,9,"1"
"43463",1390.61,3217161,37,"1"
"43464",1154.51,886727,10,"1"
"43465",1442.37,5328074,61,"1"
"43466",1051.54,9109570,105,"1"
"43467",1206.55,4020700,46,"1"
"43468",1011.74,3165124,36,"1"
"43469",1073.97,3207861,37,"1"
"43470",1544.56,8386213,97,"1"
"43471",1388.01,5291776,61,"1"
"43472",1086.17,9396974,108,"1"
"43473",1196.86,978287,11,"1"
"43474",1048.97,7307725,84,"1"
"43475",1324.76,1794126,20,"1"
"43476",1148.75,2557027,29,"1"
"43477",1207.98,5751667,66,"1"
"43478",1048.28,558082,6,"1"
"43479",1144.98,1677483,19,"1"
"43480",1350.2,2265335,26,"1"
"43481",851.49,4662553,53,"1"
"43482",1115.49,6620283,76,"1"
"43483",1287.46,5761430,66,"1"
"43484",1033.01,2027388,23,"1"
"43485",1367.7,5740228,66,"1"
"43486",1218.94,5139743,59,"1"
"43487",1350.7,1855616,21,"1"
"43488",1116.28,8605126,99,"1"
"43489",1006.81,3229930,37,"1"
"43490",1993.65,9173866,106,"1"
"43491",1240.08,4557061,52,"1"
"43492",1552.6,7041129,81,"1"
"43493",1073.91,5096948,58,"1"
"43494",1465.99,7232675,83,"1"
"43495",1089.79,5066795,58,"1"
"43496",1154.92,8152855,94,"1"
"43497",1507.7,207898,2,"1"
"43498",1921.66,1778980,20,"1"
"43499",1121.95,1433934,16,"1"
"43500",1029.6,1836093,21,"1"
"43501",1023.87,3310602,38,"1"
"43502",1200.31,4026018,46,"1"
"43503",1341.87,4036386,46,"1"
"43504",1311.65,8510661,98,"1"
"43505",1279.14,5141862,59,"1"
"43506",1028.28,2351593,27,"1"
"43507",1424.12,2552316,29,"1"
"43508",447.27,5729004,66,"1"
"43509",1056.28,5895646,68,"1"
"43510",624.08,8233971,95,"1"
"43511",1127.09,6782256,78,"1"
"43512",1147.78,6779901,78,"1"
"43513",1013.97,2125342,24,"1"
"43514",1387.04,2297063,26,"1"
"43515",1393.57,4165758,48,"1"
"43516",1075.5,4659693,53,"1"
"43517",1555.72,5909660,68,"1"
"43518",1155.03,9005802,104,"1"
"43519",1328.37,3677166,42,"1"
"43520",1215.72,7559042,87,"1"
"43521",1168.96,5991444,69,"1"
"43522",1084.11,7676685,88,"1"
"43523",1377.42,3440586,39,"1"
"43524",1276.43,396410,4,"1"
"43525",1191.09,3734579,43,"1"
"43526",1735.91,2543200,29,"1"
"43527",294.3,3284697,38,"1"
"43528",1077.39,5061306,58,"1"
"43529",1622.56,6946790,80,"1"
"43530",1468.06,5324922,61,"1"
"43531",1259.53,8667906,100,"1"
"43532",1042.91,2287203,26,"1"
"43533",1146.61,4088458,47,"1"
"43534",1107,6114530,70,"1"
"43535",1156.27,819063,9,"1"
"43536",1028.15,2373234,27,"1"
"43537",1645.07,4204869,48,"1"
"43538",1296.76,9411968,108,"1"
"43539",1036.25,4118734,47,"1"
"43540",1287.3,5555512,64,"1"
"43541",1699.89,6702222,77,"1"
"43542",1623.55,409520,4,"1"
"43543",1085.02,5533083,64,"1"
"43544",1142.14,4121063,47,"1"
"43545",1300.21,1706582,19,"1"
"43546",1207.32,988635,11,"1"
"43547",1742.51,2908899,33,"1"
"43548",1153.27,1827017,21,"1"
"43549",1511.13,7732525,89,"1"
"43550",1030.3,7610029,88,"1"
"43551",1331.2,2892664,33,"1"
"43552",1025.57,8489755,98,"1"
"43553",1059.63,9258681,107,"1"
"43554",1559.23,7312170,84,"1"
"43555",1236.62,7994556,92,"1"
"43556",1451.13,9276638,107,"1"
"43557",1468.66,463790,5,"1"
"43558",1557.97,6207339,71,"1"
"43559",1332.3,1732509,20,"1"
"43560",1164.33,6002813,69,"1"
"43561",1296.63,4689767,54,"1"
"43562",1171.06,7369003,85,"1"
"43563",1476.8,23868,0,"1"
"43564",1245.07,8763275,101,"1"
"43565",1099.36,2034032,23,"1"
"43566",1059.68,1036939,12,"1"
"43567",1124.29,2636299,30,"1"
"43568",1309.74,9259058,107,"1"
"43569",1303.43,1181759,13,"1"
"43570",1376.65,2842851,32,"1"
"43571",14750.5,3140292,36,"1"
"43572",1198,2907582,33,"1"
"43573",1061.49,3672126,42,"1"
"43574",1395.76,1352269,15,"1"
"43575",1422.03,5782222,66,"1"
"43576",1296.9,2193045,25,"1"
"43577",1316.5,2554744,29,"1"
"43578",1976.8,2049027,23,"1"
"43579",1178.93,3946786,45,"1"
"43580",1148.3,6873123,79,"1"
"43581",1191.86,6176452,71,"1"
"43582",1340.35,3930423,45,"1"
"43583",1526.65,2214068,25,"1"
"43584",1203.64,2014871,23,"1"
"43585",1146.21,469330,5,"1"
"43586",1356.85,1608532,18,"1"
"43587",1165.31,5412791,62,"1"
"43588",1531.03,1661602,19,"1"
"43589",1005.28,8186225,94,"1"
"43590",1042.1,6878190,79,"1"
"43591",1125.89,1023548,11,"1"
"43592",1028.54,2804648,32,"1"
"43593",1284.48,7803493,90,"1"
"43594",1116.83,6177557,71,"1"
"43595",1152,3875595,44,"1"
"43596",1354.93,7883850,91,"1"
"43597",1453.09,5815815,67,"1"
"43598",1397.72,8831939,102,"1"
"43599",720.65,7502704,86,"1"
"43600",1163.19,7656148,88,"1"
"43601",1212.28,7029156,81,"1"
"43602",1187.99,5926918,68,"1"
"43603",1447.58,5542223,64,"1"
"43604",1090.32,5309263,61,"1"
"43605",1942.11,118459,1,"1"
"43606",1035.15,7450495,86,"1"
"43607",1029.79,2879788,33,"1"
"43608",1039.75,7908550,91,"1"
"43609",1272.32,3296145,38,"1"
"43610",1575.58,858249,9,"1"
"43611",1023.32,2709420,31,"1"
"43612",1206.55,4020700,46,"1"
"43613",1200.66,7474457,86,"1"
"43614",1060.06,1839025,21,"1"
"43615",1351.69,6864717,79,"1"
"43616",1090.08,4601164,53,"1"
"43617",1222.39,9185810,106,"1"
"43618",1445.17,3072767,35,"1"
"43619",1095.88,7862554,91,"1"
"43620",1234.63,2018664,23,"1"
"43621",1376.32,5400560,62,"1"
"43622",1065.61,578981,6,"1"
"43623",1333.07,4638744,53,"1"
"43624",1329.18,6964510,80,"1"
"43625",1190.43,2794987,32,"1"
"43626",1197.65,2117377,24,"1"
"43627",1390.63,4892277,56,"1"
"43628",1566.38,3570574,41,"1"
"43629",1394.35,8181925,94,"1"
"43630",1276.54,4452606,51,"1"
"43631",1248.14,4560296,52,"1"
"43632",1197.47,7030920,81,"1"
"43633",1212.16,6601598,76,"1"
"43634",1237.54,740130,8,"1"
"43635",1448.22,8182512,94,"1"
"43636",1915.91,9361628,108,"1"
"43637",1610.46,3242992,37,"1"
"43638",1138.75,6198517,71,"1"
"43639",1041.99,5026114,58,"1"
"43640",1125.07,745196,8,"1"
"43641",1186.63,1057557,12,"1"
"43642",1164.14,9295175,107,"1"
"43643",1284.67,9021644,104,"1"
"43644",1157.15,3228890,37,"1"
"43645",1601.92,6090938,70,"1"
"43646",7334.5,1264692,14,"1"
"43647",1170.66,4561765,52,"1"
"43648",1039.02,6856896,79,"1"
"43649",1159.88,2637739,30,"1"
"43650",1097.55,3296128,38,"1"
"43651",1542.34,7799615,90,"1"
"43652",1206.58,8506013,98,"1"
"43653",1557.92,3098204,35,"1"
"43654",1671.28,3226097,37,"1"
"43655",1129.28,6510120,75,"1"
"43656",1334.31,1796122,20,"1"
"43657",1480.04,1944749,22,"1"
"43658",1155.64,2449599,28,"1"
"43659",1710.03,3505534,40,"1"
"43660",1156.62,8867531,102,"1"
"43661",1022.31,3833245,44,"1"
"43662",1126.98,8514483,98,"1"
"43663",1150.63,199910,2,"1"
"43664",1079.01,4625580,53,"1"
"43665",1741.67,4369352,50,"1"
"43666",1219.16,5309788,61,"1"
"43667",1186.81,8592777,99,"1"
"43668",26179.25,927262,10,"1"
"43669",1060.65,1135718,13,"1"
"43670",1128.17,7039031,81,"1"
"43671",827.7,6847700,79,"1"
"43672",1755.61,9191715,106,"1"
"43673",1570.55,2710229,31,"1"
"43674",1661.93,7476515,86,"1"
"43675",1422.35,1489968,17,"1"
"43676",1977.6,823233,9,"1"
"43677",1311.84,4982425,57,"1"
"43678",1136.53,7322017,84,"1"
"43679",1754.08,2880353,33,"1"
"43680",1564.42,5506604,63,"1"
"43681",1618.13,7088281,82,"1"
"43682",1248.32,64257,0,"1"
"43683",1003.76,6617473,76,"1"
"43684",1421.21,543663,6,"1"
"43685",1328.73,3705305,42,"1"
"43686",1169.55,1334471,15,"1"
"43687",1037.25,6422540,74,"1"
"43688",1881.96,4355966,50,"1"
"43689",1372.07,7839100,90,"1"
"43690",1125.7,5062589,58,"1"
"43691",1290.11,644566,7,"1"
"43692",1100.42,1310467,15,"1"
"43693",1061.04,305676,3,"1"
"43694",1614.55,7143099,82,"1"
"43695",1332.92,3232995,37,"1"
"43696",97.47,7326255,84,"1"
"43697",1001.46,6849185,79,"1"
"43698",1253.58,651554,7,"1"
"43699",1148.88,5903908,68,"1"
"43700",1012.35,8086293,93,"1"
"43701",1179.09,8171287,94,"1"
"43702",1660.75,4744149,54,"1"
"43703",1305.7,473283,5,"1"
"43704",1356.98,8613483,99,"1"
"43705",1212.28,7029156,81,"1"
"43706",1354.4,2639726,30,"1"
"43707",1289.86,2999181,34,"1"
"43708",1749.65,1336554,15,"1"
"43709",1195.32,5466863,63,"1"
"43710",1265.34,996596,11,"1"
"43711",1056.37,1952593,22,"1"
"43712",1745.05,9080145,105,"1"
"43713",1152.12,4559545,52,"1"
"43714",1726.49,4611541,53,"1"
"43715",1053.01,8501002,98,"1"
"43716",1053.82,5197719,60,"1"
"43717",1053.77,6858106,79,"1"
"43718",1224.92,5983394,69,"1"
"43719",1042.89,3320016,38,"1"
"43720",1090.3,4532328,52,"1"
"43721",1068.45,7209975,83,"1"
"43722",1154.58,60334,0,"1"
"43723",1401.37,2362192,27,"1"
"43724",1078.89,626685,7,"1"
"43725",12387.25,1600707,18,"1"
"43726",1750.35,7402673,85,"1"
"43727",1086.96,2359853,27,"1"
"43728",24.88,5468427,63,"1"
"43729",1548.09,2877483,33,"1"
"43730",1213.42,5462212,63,"1"
"43731",1049.3,4208860,48,"1"
"43732",512.67,5916131,68,"1"
"43733",1400.79,1967502,22,"1"
"43734",1078.13,9107918,105,"1"
"43735",1469.82,5836691,67,"1"
"43736",1699.28,5115819,59,"1"
"43737",1871.76,7134268,82,"1"
"43738",1008.01,4189235,48,"1"
"43739",1097.91,5224217,60,"1"
"43740",1710.01,5060742,58,"1"
"43741",1406.92,1975231,22,"1"
"43742",1564.42,5506604,63,"1"
"43743",1092.71,468267,5,"1"
"43744",1064,2492887,28,"1"
"43745",1190.39,2026736,23,"1"
"43746",1043.1,1345380,15,"1"
"43747",1009.53,6683817,77,"1"
"43748",1009.67,867997,10,"1"
"43749",1485.6,6521380,75,"1"
"43750",1296.08,8851480,102,"1"
"43751",1030.96,1541345,17,"1"
"43752",1171.21,8343138,96,"1"
"43753",1119.88,1773735,20,"1"
"43754",1940.28,8757181,101,"1"
"43755",1652.57,4983434,57,"1"
"43756",1009.27,5837517,67,"1"
"43757",1673.27,9098878,105,"1"
"43758",1673.27,9098878,105,"1"
"43759",1800.96,5148223,59,"1"
"43760",1634.22,8417685,97,"1"
"43761",1312.89,8143382,94,"1"
"43762",1130.54,7467367,86,"1"
"43763",1158.62,2441647,28,"1"
"43764",1143.89,2976083,34,"1"
"43765",1301.9,3878958,44,"1"
"43766",1572.69,2278944,26,"1"
"43767",1021.08,8373298,96,"1"
"43768",1168.3,6468273,74,"1"
"43769",1158.25,3927513,45,"1"
"43770",1016.99,9125800,105,"1"
"43771",1089.5,9275545,107,"1"
"43772",1316.88,2838200,32,"1"
"43773",1116.74,9098896,105,"1"
"43774",1015.29,6509870,75,"1"
"43775",1292.62,8683419,100,"1"
"43776",1328.11,1568299,18,"1"
"43777",1274.2,5734976,66,"1"
"43778",1153.74,434933,5,"1"
"43779",1139.02,7618462,88,"1"
"43780",1085.88,7100894,82,"1"
"43781",1338.47,6385535,73,"1"
"43782",1084.76,2544755,29,"1"
"43783",1777.38,4525355,52,"1"
"43784",1032.51,144873,1,"1"
"43785",1121.32,7697803,89,"1"
"43786",1234.73,2029070,23,"1"
"43787",1458.59,2896391,33,"1"
"43788",1773.46,8839950,102,"1"
"43789",1044.82,9098760,105,"1"
"43790",1057.73,2196152,25,"1"
"43791",1416.81,7898716,91,"1"
"43792",15143.75,1000215,11,"1"
"43793",2237.89,8910649,103,"1"
"43794",1146.71,2737706,31,"1"
"43795",1199.12,5836713,67,"1"
"43796",1719.76,224873,2,"1"
"43797",1131.8,3239411,37,"1"
"43798",1122.69,8936120,103,"1"
"43799",1692.56,764963,8,"1"
"43800",1222.03,1529137,17,"1"
"43801",1085.19,8796158,101,"1"
"43802",1119.87,3233905,37,"1"
"43803",1875.88,1995015,23,"1"
"43804",1152.61,1657050,19,"1"
"43805",1073.97,3207861,37,"1"
"43806",1146.37,7980007,92,"1"
"43807",1453.25,3248154,37,"1"
"43808",1376.77,2814707,32,"1"
"43809",1429.78,3769468,43,"1"
"43810",1274.67,4271766,49,"1"
"43811",1694.33,8900879,103,"1"
"43812",1162.34,3330781,38,"1"
"43813",1279.78,1918079,22,"1"
"43814",1527.93,7473062,86,"1"
"43815",1092.24,5146349,59,"1"
"43816",1018.35,6962435,80,"1"
"43817",1291.56,7677340,88,"1"
"43818",1661.93,7476515,86,"1"
"43819",1286.65,5040984,58,"1"
"43820",1337.6,7551149,87,"1"
"43821",1365.25,7558718,87,"1"
"43822",1793.93,5044612,58,"1"
"43823",1149.06,6856353,79,"1"
"43824",1119.44,6781882,78,"1"
"43825",1289.22,912716,10,"1"
"43826",1833.54,2383270,27,"1"
"43827",1078.15,9193364,106,"1"
"43828",1057.4,3507457,40,"1"
"43829",1291.41,3608504,41,"1"
"43830",1018.49,2882198,33,"1"
"43831",1420.78,6326450,73,"1"
"43832",1213.93,8183687,94,"1"
"43833",1399.99,7133453,82,"1"
"43834",11508.5,4648665,53,"1"
"43835",1012.18,7589613,87,"1"
"43836",1176.45,4549419,52,"1"
"43837",1033.52,6196458,71,"1"
"43838",1137.37,3892039,45,"1"
"43839",1250.55,7368854,85,"1"
"43840",1093.77,5599135,64,"1"
